%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=207458, 2018/01/24 18:3:10.59)
203 1625 2.069497e-03 6.487044e+02  9.586056274155794200e+02  9.586193253377823600e+02  9.586392770614231700e+02  9.714604537991097000e+02
204 1633 2.333503e-03 7.530720e+02  9.586056274155794200e+02  9.586342993991224800e+02  9.586476317437673100e+02  9.589133795672805700e+02
205 1641 2.915510e-03 8.022742e+02  9.586056274155794200e+02  9.586249335372219800e+02  9.586650810222029100e+02  9.586908190881341600e+02
206 1649 3.675880e-03 8.101150e+02  9.586056274155794200e+02  9.586207032414515700e+02  9.586800500874636600e+02  9.714585142300071500e+02
207 1657 4.242761e-03 8.522749e+02  9.586023963807331300e+02  9.586023963807331300e+02  9.586730159715022000e+02  9.597112547805986700e+02
208 1665 5.069374e-03 1.007227e+03  9.586023963807331300e+02  9.586489365842331800e+02  9.586737756779880300e+02  9.663300658639991500e+02
209 1673 5.874437e-03 1.144710e+03  9.586023963807331300e+02  9.586336822719235900e+02  9.586896757004258200e+02  9.714554785380846600e+02
210 1681 6.822768e-03 1.334441e+03  9.586023963807331300e+02  9.586441522518192600e+02  9.587199567588081700e+02  9.714587186776630000e+02
211 1689 7.183399e-03 1.314467e+03  9.586023963807331300e+02  9.586393327492979800e+02  9.586756469580091100e+02  9.587492142802658500e+02
212 1697 7.518461e-03 1.341508e+03  9.586023963807331300e+02  9.586681654690970600e+02  9.587134611108476700e+02  9.714548695392157900e+02
213 1705 8.173587e-03 1.336630e+03  9.586023963807331300e+02  9.586341082007475100e+02  9.587037277395882000e+02  9.587907767765042300e+02
214 1713 9.041984e-03 1.375890e+03  9.586023963807331300e+02  9.586335847295603100e+02  9.586896551253447600e+02  9.587688515611557700e+02
215 1721 1.215061e-02 1.589142e+03  9.586023963807331300e+02  9.586660008996283300e+02  9.586905989887241000e+02  9.714577537113721100e+02
216 1729 1.716809e-02 1.594452e+03  9.586023963807331300e+02  9.586860881121508600e+02  9.587273193844599700e+02  9.592916752838172000e+02
217 1737 2.061397e-02 1.546644e+03  9.586023963807331300e+02  9.587775731603976500e+02  9.616968305178137400e+02  9.714341873897037700e+02
218 1745 2.212802e-02 1.504020e+03  9.586023963807331300e+02  9.588344882829525200e+02  9.671577014739457400e+02  9.716872333072583400e+02
219 1753 2.505582e-02 1.482722e+03  9.586023963807331300e+02  9.587558719706983100e+02  9.590318200827803100e+02  9.692246761122272600e+02
220 1761 2.290531e-02 1.512432e+03  9.586023963807331300e+02  9.587112328946959700e+02  9.589275641594716700e+02  9.705385965727008400e+02
221 1769 2.115052e-02 1.464825e+03  9.586023963807331300e+02  9.587129343641432800e+02  9.589403640883369900e+02  1.083505392669215300e+03
222 1777 1.905480e-02 1.417355e+03  9.586023963807331300e+02  9.586607481924680800e+02  9.587946131257389200e+02  9.590632440121426000e+02
223 1785 1.786542e-02 1.429476e+03  9.586023963807331300e+02  9.586870685708013300e+02  9.588482637093022700e+02  9.702109363382705900e+02
224 1793 1.736560e-02 1.472415e+03  9.586023963807331300e+02  9.586541586057890100e+02  9.587384102802170700e+02  9.596328571389327600e+02
225 1801 1.577156e-02 1.490291e+03  9.585827131015634000e+02  9.585827131015634000e+02  9.643855995617348100e+02  9.722784451786536700e+02
226 1809 1.424892e-02 1.484161e+03  9.585827131015634000e+02  9.585995428415659500e+02  9.590656566890799000e+02  1.058438419119590700e+03
227 1817 1.450451e-02 1.565633e+03  9.585827131015634000e+02  9.586163528930312600e+02  9.586535234366380100e+02  9.587937848127145300e+02
228 1825 1.339383e-02 1.576110e+03  9.585754227777040300e+02  9.585754227777040300e+02  9.607651775777228500e+02  9.727884329542068800e+02
229 1833 1.212522e-02 1.507459e+03  9.585754227777040300e+02  9.586304726953375200e+02  9.599062801061982100e+02  9.714336648567239100e+02
230 1841 1.037570e-02 1.558475e+03  9.585754227777040300e+02  9.585936378067068500e+02  9.587038905419166200e+02  9.714266170097023400e+02
231 1849 9.373464e-03 1.580851e+03  9.585754227777040300e+02  9.586070798307046100e+02  9.587260730230699400e+02  9.714272552351645800e+02
232 1857 8.148513e-03 1.571037e+03  9.585754227777040300e+02  9.586228386588762800e+02  9.586616460848289300e+02  9.588116142344506400e+02
233 1865 7.672261e-03 1.594040e+03  9.585754227777040300e+02  9.585795031798300000e+02  9.586442688768586300e+02  9.590964995810951500e+02
234 1873 7.527024e-03 1.743033e+03  9.585754227777040300e+02  9.585871771722411300e+02  9.586573307260679300e+02  9.588025605061593500e+02
235 1881 8.454202e-03 1.888143e+03  9.585754227777040300e+02  9.585939272212027600e+02  9.586060941996012200e+02  9.608267868530542700e+02
236 1889 7.495683e-03 1.939407e+03  9.585754227777040300e+02  9.585768037555609500e+02  9.600266141051771500e+02  9.714278327603938100e+02
237 1897 7.596245e-03 2.006930e+03  9.585754227777040300e+02  9.585939619316582100e+02  9.586611517820341500e+02  9.714272098814190000e+02
238 1905 7.095641e-03 2.041072e+03  9.585754227777040300e+02  9.586311879333039800e+02  9.586418616294022300e+02  9.586824189488634100e+02
239 1913 7.564846e-03 2.106652e+03  9.585754227777040300e+02  9.586245846559101000e+02  9.586355838541632000e+02  9.681754092945086500e+02
240 1921 7.235376e-03 2.086071e+03  9.585754227777040300e+02  9.585866189126442100e+02  9.586631038035095600e+02  9.681341229104560900e+02
241 1929 5.843701e-03 2.066184e+03  9.585754227777040300e+02  9.586005616184337400e+02  9.626550395713038600e+02  9.716752584432376800e+02
242 1937 5.096954e-03 2.098172e+03  9.585754227777040300e+02  9.585832047524768300e+02  9.586158324783480100e+02  9.704657470036061100e+02
243 1945 5.002041e-03 2.112535e+03  9.585754227777040300e+02  9.585884540350965600e+02  9.586137159212223700e+02  9.714278350774113700e+02
244 1953 4.229122e-03 2.120331e+03  9.585754227777040300e+02  9.586027017170619000e+02  9.586470021624643300e+02  9.714232987845181200e+02
245 1961 4.085253e-03 2.099171e+03  9.585754227777040300e+02  9.585917549594870500e+02  9.587741131965436800e+02  9.666477630882989200e+02
246 1969 3.650023e-03 2.141271e+03  9.585754227777040300e+02  9.585889281947522700e+02  9.586276462707822900e+02  9.682268820208281600e+02
247 1977 3.550159e-03 2.090015e+03  9.585754227777040300e+02  9.585835664541917800e+02  9.585920604012226200e+02  9.586607413957564200e+02
248 1985 3.272272e-03 2.076182e+03  9.585754227777040300e+02  9.585808337282404600e+02  9.585961013083949600e+02  9.614394258807951700e+02
249 1993 3.197666e-03 2.142618e+03  9.585718159770340200e+02  9.585718159770340200e+02  9.585826910790734700e+02  9.586169483433851600e+02
250 2001 2.923299e-03 2.161163e+03  9.585691772086215700e+02  9.585691772086215700e+02  9.585842813492142800e+02  9.586158932155958600e+02
251 2009 2.522779e-03 2.181849e+03  9.585691772086215700e+02  9.585717315967479000e+02  9.598992144669616700e+02  9.714250211562318800e+02
252 2017 2.350258e-03 2.206253e+03  9.585662685263491800e+02  9.585662685263491800e+02  9.586263118666098500e+02  9.714223757169338600e+02
253 2025 2.064392e-03 2.125700e+03  9.585662685263491800e+02  9.586030006673091700e+02  9.650464063747580200e+02  9.714249494257640000e+02
254 2033 2.115266e-03 2.323429e+03  9.585662685263491800e+02  9.585701398105915100e+02  9.585797966728093800e+02  9.586387191127914800e+02
255 2041 2.140027e-03 2.427528e+03  9.585660496277525900e+02  9.585660496277525900e+02  9.585835659096583200e+02  9.714228897436567000e+02
256 2049 2.070416e-03 2.503134e+03  9.585644881454758200e+02  9.585644881454758200e+02  9.650003517011107300e+02  9.714240103331192100e+02
257 2057 2.100366e-03 2.537366e+03  9.585634599861538200e+02  9.585634599861538200e+02  9.585711529058323800e+02  9.655976994134609900e+02
258 2065 1.837680e-03 2.625673e+03  9.585634599861538200e+02  9.585651889375004700e+02  9.585752149469735700e+02  9.714222369852843700e+02
259 2073 1.790544e-03 2.734680e+03  9.585634599861538200e+02  9.585685545077192300e+02  9.585895791509378800e+02  9.592846950041390500e+02
260 2081 1.853781e-03 2.794113e+03  9.585634599861538200e+02  9.585687696308591500e+02  9.585735550014932200e+02  9.586871405909289500e+02
261 2089 1.652724e-03 2.814400e+03  9.585634599861538200e+02  9.585669908615748200e+02  9.585741755107457000e+02  9.587168844431685100e+02
262 2097 1.285967e-03 2.775793e+03  9.585634599861538200e+02  9.585666511755689500e+02  9.585843240312931400e+02  9.621167255483583200e+02
263 2105 1.195750e-03 2.782539e+03  9.585634599861538200e+02  9.585655883847625800e+02  9.585701236807774400e+02  9.587137231153807300e+02
264 2113 1.018594e-03 2.761112e+03  9.585634599861538200e+02  9.585666832808868800e+02  9.585863106258807400e+02  9.714225052936756100e+02
265 2121 8.963550e-04 2.750849e+03  9.585634599861538200e+02  9.585651717285961700e+02  9.585673763958461700e+02  9.586192541347912800e+02
266 2129 8.206440e-04 2.810783e+03  9.585634599861538200e+02  9.585660843002339100e+02  9.585696465016602600e+02  9.586104989010266300e+02
267 2137 6.685944e-04 2.837356e+03  9.585634599861538200e+02  9.585655241885930300e+02  9.585671755568776000e+02  9.585836578020174600e+02
268 2145 6.320085e-04 2.753910e+03  9.585634599861538200e+02  9.585646655363708500e+02  9.585659539468995300e+02  9.585687363838549100e+02
269 2153 7.733306e-04 3.545839e+03  9.585627909502611600e+02  9.585627909502611600e+02  9.585661713811944100e+02  9.588187371106512300e+02
270 2161 8.463065e-04 3.613415e+03  9.585627500858138300e+02  9.585627500858138300e+02  9.585646844354095000e+02  9.672841955115893600e+02
271 2169 7.489226e-04 3.647706e+03  9.585627500858138300e+02  9.585641772656032300e+02  9.585780596958288700e+02  9.714222449083073300e+02
272 2177 7.300306e-04 3.706337e+03  9.585627500858138300e+02  9.585629997952537500e+02  9.585654508108480100e+02  9.585721292060910600e+02
273 2185 6.848683e-04 3.703889e+03  9.585622326990414900e+02  9.585622326990414900e+02  9.585645343271389700e+02  9.586957330786365200e+02
274 2193 7.510609e-04 3.980683e+03  9.585622326990414900e+02  9.585632769154239000e+02  9.585642037560970700e+02  9.587228991201898200e+02
275 2201 8.061353e-04 3.768162e+03  9.585622326990414900e+02  9.585635567266953100e+02  9.585704639863016600e+02  9.703325247204501200e+02
276 2209 6.583257e-04 3.805642e+03  9.585622326990414900e+02  9.585623259415372100e+02  9.585649465807279100e+02  9.587024062652813000e+02
277 2217 6.292174e-04 4.174713e+03  9.585622326990414900e+02  9.585628909600641200e+02  9.585640114342494400e+02  9.714282315115679000e+02
278 2225 5.938850e-04 4.208674e+03  9.585622326990414900e+02  9.585630792337062800e+02  9.585639949740232200e+02  9.585655795840469900e+02
279 2233 5.800301e-04 4.242025e+03  9.585622326990414900e+02  9.585622368375393300e+02  9.585645506285102300e+02  9.586166956042000000e+02
280 2241 6.031019e-04 4.628291e+03  9.585622326990414900e+02  9.585628477159994000e+02  9.585639617241016600e+02  9.585889310476413800e+02
281 2249 6.387132e-04 4.793974e+03  9.585622326990414900e+02  9.585632707478668000e+02  9.585637532103630700e+02  9.585979205027540500e+02
282 2257 7.439184e-04 4.890014e+03  9.585622326990414900e+02  9.585626515535527700e+02  9.585641628005490700e+02  9.585660595125208400e+02
283 2265 6.207043e-04 4.839685e+03  9.585622326990414900e+02  9.585634277923894600e+02  9.585708748725359100e+02  9.714227283313262000e+02
284 2273 5.798619e-04 4.836676e+03  9.585620644692764900e+02  9.585620644692764900e+02  9.585636170036616500e+02  9.585811822832625900e+02
285 2281 5.486136e-04 4.984546e+03  9.585619061380718900e+02  9.585619061380718900e+02  9.585630449299066000e+02  9.586325699243799400e+02
286 2289 4.654530e-04 5.066979e+03  9.585619061380718900e+02  9.585632088055305100e+02  9.585900047999362000e+02  9.588007974195318200e+02
287 2297 4.025228e-04 5.063099e+03  9.585619061380718900e+02  9.585624587671304700e+02  9.585628747506032100e+02  9.585640740051117100e+02
288 2305 3.775758e-04 5.051657e+03  9.585617486294665900e+02  9.585617486294665900e+02  9.585629184584289500e+02  9.585637430070771600e+02
289 2313 3.598865e-04 5.131882e+03  9.585617486294665900e+02  9.585622441451038200e+02  9.585634011693835000e+02  9.586222849928971100e+02
290 2321 3.303264e-04 5.003671e+03  9.585617486294665900e+02  9.585623204676461500e+02  9.585627765848918200e+02  9.585633276903153000e+02
291 2329 2.997265e-04 4.923005e+03  9.585617486294665900e+02  9.585620665049070800e+02  9.585624617058022100e+02  9.585629777627350400e+02
292 2337 2.925096e-04 5.188266e+03  9.585615465162363800e+02  9.585615465162363800e+02  9.585622799401350000e+02  9.585786174162262800e+02
293 2345 2.877984e-04 5.220718e+03  9.585615465162363800e+02  9.585620881752624900e+02  9.585705457417764100e+02  9.585846275119415600e+02
294 2353 2.981540e-04 5.148763e+03  9.585614735182716700e+02  9.585614735182716700e+02  9.585619460379496100e+02  9.585627566950133800e+02
295 2361 2.620173e-04 5.101564e+03  9.585614735182716700e+02  9.585617841147975500e+02  9.585639120066622400e+02  9.587797632178737800e+02
296 2369 2.568010e-04 5.179503e+03  9.585614735182716700e+02  9.585616271835988300e+02  9.585618900001361500e+02  9.585786950905974200e+02
297 2377 2.360687e-04 5.253562e+03  9.585614735182716700e+02  9.585616948432466400e+02  9.585650488009476900e+02  9.586578191124861000e+02
298 2385 2.263126e-04 5.319611e+03  9.585614735182716700e+02  9.585615620973480900e+02  9.585618951629157900e+02  9.585668499736228800e+02
299 2393 2.330900e-04 5.250052e+03  9.585614597802010600e+02  9.585614597802010600e+02  9.585618698483314100e+02  9.585813594828501900e+02
300 2401 2.215932e-04 5.426140e+03  9.585614597802010600e+02  9.585614847763569100e+02  9.585619894913506900e+02  9.586226137320202300e+02
301 2409 1.868937e-04 5.405472e+03  9.585614597802010600e+02  9.585614663318990600e+02  9.585620162687732800e+02  9.714225700172355600e+02
302 2417 1.800397e-04 5.597730e+03  9.585614597802010600e+02  9.585614660035737400e+02  9.585617483532745400e+02  9.586931507977799400e+02
303 2425 1.926099e-04 6.553646e+03  9.585613926370535900e+02  9.585613926370535900e+02  9.585616327509933400e+02  9.585983793917240500e+02
304 2433 2.071992e-04 7.561936e+03  9.585613926370535900e+02  9.585615305651472200e+02  9.585619494887489500e+02  9.586248365008739300e+02
305 2441 1.968084e-04 7.715007e+03  9.585613926370535900e+02  9.585614929416328800e+02  9.585617948530496100e+02  9.585969103884546000e+02
306 2449 1.832995e-04 8.068161e+03  9.585613926370535900e+02  9.585614463909147400e+02  9.585675160183268400e+02  9.585787931797835900e+02
307 2457 1.804728e-04 8.322538e+03  9.585613926370535900e+02  9.585615989757844800e+02  9.585617522355542000e+02  9.585699042303286900e+02
308 2465 2.240434e-04 1.070136e+04  9.585613926370535900e+02  9.585615058796051900e+02  9.585616731399245500e+02  9.586697951114796300e+02
309 2473 2.103299e-04 1.118945e+04  9.585613926370535900e+02  9.585616391277046700e+02  9.585632595754373100e+02  9.714228325609640300e+02
310 2481 2.088016e-04 1.140402e+04  9.585613926370535900e+02  9.585615939129644400e+02  9.585616867523979200e+02  9.585831597846098500e+02
311 2489 2.196793e-04 1.159242e+04  9.585613670344944200e+02  9.585613670344944200e+02  9.585616760217639000e+02  9.585833233066132400e+02
312 2497 2.159726e-04 1.170066e+04  9.585613670344944200e+02  9.585615039732274500e+02  9.585644512703411200e+02  9.714227645905045800e+02
313 2505 2.013292e-04 1.214793e+04  9.585613670344944200e+02  9.585615104084286000e+02  9.585630746775179900e+02  9.586445420846556500e+02
314 2513 1.777074e-04 1.218765e+04  9.585613670344944200e+02  9.585615526307286700e+02  9.585617649931632500e+02  9.586578756529371500e+02
315 2521 1.661507e-04 1.176641e+04  9.585613670344944200e+02  9.585616103467073100e+02  9.585618266490934000e+02  9.586325528172670800e+02
316 2529 1.426003e-04 1.183437e+04  9.585613670344944200e+02  9.585614002094286000e+02  9.585617265169614700e+02  9.585751365570862400e+02
317 2537 1.658205e-04 1.325975e+04  9.585613670344944200e+02  9.585614824260127300e+02  9.585653334068554200e+02  9.585797379427212900e+02
318 2545 1.602952e-04 1.390326e+04  9.585613670344944200e+02  9.585615358020140800e+02  9.585652605176103400e+02  9.586282881709290700e+02
319 2553 1.698298e-04 1.629879e+04  9.585613670344944200e+02  9.585615376351731800e+02  9.585620563805157400e+02  9.586146112949713800e+02
320 2561 1.800288e-04 1.853926e+04  9.585613670344944200e+02  9.585614447554439700e+02  9.585616143079603300e+02  9.714228241012467600e+02
321 2569 1.794932e-04 1.884187e+04  9.585613670344944200e+02  9.585616788961773400e+02  9.589626984106239400e+02  9.714229802074846700e+02
322 2577 1.689521e-04 1.822223e+04  9.585613670344944200e+02  9.585614816584524100e+02  9.585626682391673500e+02  9.714228709427978900e+02
323 2585 1.590257e-04 1.814354e+04  9.585613670344944200e+02  9.585615680377603700e+02  9.585624929168930100e+02  9.714227628830195700e+02
324 2593 1.336829e-04 1.810627e+04  9.585613670344944200e+02  9.585614583506693400e+02  9.585655472318733200e+02  9.714228870112119700e+02
325 2601 1.237469e-04 1.783998e+04  9.585613670344944200e+02  9.585615091569009100e+02  9.585616182189817200e+02  9.585727267829681800e+02
326 2609 1.103158e-04 1.788588e+04  9.585613670344944200e+02  9.585615133462514500e+02  9.585616098288578500e+02  9.585616851080693600e+02
327 2617 9.722270e-05 1.845552e+04  9.585613670344944200e+02  9.585614836948245700e+02  9.585615914158434000e+02  9.585660109432110400e+02
328 2625 9.671741e-05 1.873894e+04  9.585613670344944200e+02  9.585615517783807000e+02  9.585616180669671800e+02  9.585776224495654100e+02
329 2633 1.035866e-04 2.171385e+04  9.585613670344944200e+02  9.585615293965718100e+02  9.585615881964788500e+02  9.585619149768372200e+02
330 2641 1.075791e-04 2.364535e+04  9.585613670344944200e+02  9.585615310431586500e+02  9.585616051432932600e+02  9.585800150282952900e+02
331 2649 9.560451e-05 2.414697e+04  9.585613670344944200e+02  9.585615234690631000e+02  9.585617169048107400e+02  9.585652064451967400e+02
332 2657 9.629865e-05 2.438486e+04  9.585613670344944200e+02  9.585615010227638800e+02  9.585616628566959900e+02  9.621980711053807900e+02
333 2665 9.079540e-05 2.430443e+04  9.585613670344944200e+02  9.585614654493737100e+02  9.585890220500064100e+02  9.714229367871726000e+02
334 2673 7.947912e-05 2.443538e+04  9.585613670344944200e+02  9.585614952751387800e+02  9.585615252232324800e+02  9.585950496696698300e+02
335 2681 8.523261e-05 2.879487e+04  9.585613670344944200e+02  9.585614725831042100e+02  9.585615412477158100e+02  9.585691021665518300e+02
336 2689 9.265612e-05 2.818502e+04  9.585613670344944200e+02  9.585618200545305900e+02  9.585804892844007600e+02  9.714228934163852500e+02
337 2697 9.662139e-05 2.763613e+04  9.585613670344944200e+02  9.585614959013130400e+02  9.585617749414715300e+02  9.586487185013537600e+02
338 2705 1.193183e-04 2.761236e+04  9.585613670344944200e+02  9.585614699925718000e+02  9.585621674761034700e+02  9.586135983911029800e+02
339 2713 1.326533e-04 2.872833e+04  9.585613670344944200e+02  9.585615348548122900e+02  9.585815026523880500e+02  9.714229064805454100e+02
340 2721 1.315598e-04 2.897674e+04  9.585613670344944200e+02  9.585615134604819300e+02  9.585616173540318000e+02  9.585746921192884400e+02
341 2729 1.310927e-04 2.987916e+04  9.585613670344944200e+02  9.585614907190794200e+02  9.585618013982901900e+02  9.714228774178686800e+02
342 2737 1.273036e-04 3.093287e+04  9.585613670344944200e+02  9.585614778819607400e+02  9.585615154210961500e+02  9.585802781742572700e+02
343 2745 1.208665e-04 3.149099e+04  9.585613670344944200e+02  9.585614902325660300e+02  9.586344032942754400e+02  9.714229200917346800e+02
344 2753 1.267969e-04 3.167900e+04  9.585613670344944200e+02  9.585614705245342300e+02  9.585629878168556400e+02  9.586145961720269500e+02
345 2761 1.331048e-04 3.220867e+04  9.585613670344944200e+02  9.585615059152797800e+02  9.585622389043252300e+02  9.590869190852997700e+02
346 2769 1.250776e-04 3.354924e+04  9.585613670344944200e+02  9.585615142558598300e+02  9.585617375878132400e+02  9.585678530360520400e+02
