%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=207458, 2018/01/24 18:3:10.59)
223 1785  9.586870685708013300e+02 0 0 1.832248e+00 -1.704232e-02 1.509840e+00 2.971498e-04 1.397000e+00 
224 1793  9.586541586057890100e+02 0 0 1.809635e+00 -2.355670e-02 1.517394e+00 1.798919e-04 1.390026e+00 
225 1801  9.585827131015634000e+02 0 0 1.813681e+00 -2.259307e-02 1.519376e+00 4.517296e-05 1.388751e+00 
226 1809  9.585995428415659500e+02 0 0 1.818275e+00 -2.455709e-02 1.522465e+00 1.048768e-04 1.385375e+00 
227 1817  9.586163528930312600e+02 0 0 1.801952e+00 -2.566073e-02 1.526350e+00 1.244264e-04 1.381364e+00 
228 1825  9.585754227777040300e+02 0 0 1.814804e+00 -2.071688e-02 1.520831e+00 3.695934e-05 1.387348e+00 
229 1833  9.586304726953375200e+02 0 0 1.814308e+00 -2.032122e-02 1.521516e+00 1.026016e-04 1.386306e+00 
230 1841  9.585936378067068500e+02 0 0 1.833230e+00 -1.531457e-02 1.511288e+00 6.030059e-05 1.396768e+00 
231 1849  9.586070798307046100e+02 0 0 1.824213e+00 -1.799212e-02 1.515169e+00 1.066972e-04 1.392658e+00 
232 1857  9.586228386588762800e+02 0 0 1.827057e+00 -1.665174e-02 1.514106e+00 1.382319e-04 1.393542e+00 
233 1865  9.585795031798300000e+02 0 0 1.817778e+00 -2.157267e-02 1.518218e+00 4.063979e-05 1.389939e+00 
234 1873  9.585871771722411300e+02 0 0 1.807039e+00 -2.271940e-02 1.522731e+00 6.951270e-05 1.385277e+00 
235 1881  9.585939272212027600e+02 0 0 1.802406e+00 -2.243885e-02 1.522060e+00 8.389642e-05 1.385871e+00 
236 1889  9.585768037555609500e+02 0 0 1.809306e+00 -2.108832e-02 1.519403e+00 3.731500e-05 1.388773e+00 
237 1897  9.585939619316582100e+02 0 0 1.823813e+00 -1.748123e-02 1.512530e+00 6.566583e-05 1.395502e+00 
238 1905  9.586311879333039800e+02 0 0 1.817683e+00 -2.013324e-02 1.514069e+00 1.635969e-04 1.393459e+00 
239 1913  9.586245846559101000e+02 0 0 1.801549e+00 -2.213997e-02 1.521102e+00 1.632173e-04 1.386456e+00 
240 1921  9.585866189126442100e+02 0 0 1.803604e+00 -2.276660e-02 1.520709e+00 5.070225e-05 1.387389e+00 
241 1929  9.586005616184337400e+02 0 0 1.803356e+00 -2.195732e-02 1.519733e+00 9.571510e-05 1.388138e+00 
242 1937  9.585832047524768300e+02 0 0 1.801474e+00 -2.334782e-02 1.521875e+00 5.641095e-05 1.386199e+00 
243 1945  9.585884540350965600e+02 0 0 1.808363e+00 -2.213233e-02 1.520475e+00 6.513096e-05 1.387551e+00 
244 1953  9.586027017170619000e+02 0 0 1.806217e+00 -2.156687e-02 1.518949e+00 4.483960e-05 1.389178e+00 
245 1961  9.585917549594870500e+02 0 0 1.803401e+00 -2.294103e-02 1.522679e+00 8.132135e-05 1.385269e+00 
246 1969  9.585889281947522700e+02 0 0 1.804614e+00 -2.222782e-02 1.521545e+00 7.118112e-05 1.386455e+00 
247 1977  9.585835664541917800e+02 0 0 1.808548e+00 -2.176410e-02 1.519215e+00 5.397410e-05 1.388877e+00 
248 1985  9.585808337282404600e+02 0 0 1.803621e+00 -2.264878e-02 1.521964e+00 5.402598e-05 1.386130e+00 
249 1993  9.585718159770340200e+02 0 0 1.804463e+00 -2.221987e-02 1.521024e+00 2.613736e-05 1.387205e+00 
250 2001  9.585691772086215700e+02 0 0 1.804219e+00 -2.239521e-02 1.522248e+00 2.170151e-05 1.386003e+00 
251 2009  9.585717315967479000e+02 0 0 1.806423e+00 -2.225226e-02 1.521056e+00 2.745452e-05 1.387169e+00 
252 2017  9.585662685263491800e+02 0 0 1.807685e+00 -2.185503e-02 1.520555e+00 9.945876e-06 1.387756e+00 
253 2025  9.586030006673091700e+02 0 0 1.804438e+00 -2.264278e-02 1.521532e+00 2.966408e-05 1.386673e+00 
254 2033  9.585701398105915100e+02 0 0 1.803323e+00 -2.275230e-02 1.521734e+00 2.266331e-05 1.386512e+00 
255 2041  9.585660496277525900e+02 0 0 1.804320e+00 -2.240922e-02 1.521180e+00 1.008756e-05 1.387130e+00 
256 2049  9.585644881454758200e+02 0 0 1.802153e+00 -2.275370e-02 1.522289e+00 7.968839e-06 1.386032e+00 
257 2057  9.585634599861538200e+02 0 0 1.802105e+00 -2.289313e-02 1.521496e+00 5.932388e-06 1.386836e+00 
258 2065  9.585651889375004700e+02 0 0 1.801731e+00 -2.286564e-02 1.522336e+00 1.030569e-05 1.385973e+00 
259 2073  9.585685545077192300e+02 0 0 1.801175e+00 -2.297166e-02 1.522124e+00 2.147581e-05 1.386130e+00 
260 2081  9.585687696308591500e+02 0 0 1.800888e+00 -2.314927e-02 1.522146e+00 2.103956e-05 1.386109e+00 
261 2089  9.585669908615748200e+02 0 0 1.801199e+00 -2.315526e-02 1.522134e+00 1.627011e-05 1.386145e+00 
262 2097  9.585666511755689500e+02 0 0 1.801315e+00 -2.293752e-02 1.521982e+00 1.612628e-05 1.386299e+00 
263 2105  9.585655883847625800e+02 0 0 1.801588e+00 -2.291816e-02 1.521987e+00 1.334820e-05 1.386308e+00 
264 2113  9.585666832808868800e+02 0 0 1.801671e+00 -2.289437e-02 1.521860e+00 1.287988e-05 1.386435e+00 
265 2121  9.585651717285961700e+02 0 0 1.802104e+00 -2.283085e-02 1.521730e+00 7.691865e-06 1.386592e+00 
266 2129  9.585660843002339100e+02 0 0 1.801590e+00 -2.283713e-02 1.521803e+00 9.913606e-06 1.386507e+00 
267 2137  9.585655241885930300e+02 0 0 1.801052e+00 -2.292879e-02 1.521963e+00 9.693096e-06 1.386348e+00 
268 2145  9.585646655363708500e+02 0 0 1.802028e+00 -2.283028e-02 1.521744e+00 9.919484e-06 1.386567e+00 
269 2153  9.585627909502611600e+02 0 0 1.800859e+00 -2.297065e-02 1.522085e+00 6.101498e-06 1.386246e+00 
270 2161  9.585627500858138300e+02 0 0 1.801011e+00 -2.287910e-02 1.521877e+00 4.146124e-06 1.386463e+00 
271 2169  9.585641772656032300e+02 0 0 1.801302e+00 -2.286776e-02 1.521773e+00 7.903256e-06 1.386548e+00 
272 2177  9.585629997952537500e+02 0 0 1.800972e+00 -2.295966e-02 1.521792e+00 6.057585e-06 1.386539e+00 
273 2185  9.585622326990414900e+02 0 0 1.800907e+00 -2.299194e-02 1.522040e+00 4.375464e-06 1.386299e+00 
274 2193  9.585632769154239000e+02 0 0 1.800214e+00 -2.307698e-02 1.522075e+00 5.817612e-06 1.386257e+00 
275 2201  9.585635567266953100e+02 0 0 1.800721e+00 -2.290608e-02 1.521677e+00 5.155310e-06 1.386658e+00 
276 2209  9.585623259415372100e+02 0 0 1.800967e+00 -2.302406e-02 1.521965e+00 3.478731e-06 1.386379e+00 
277 2217  9.585628909600641200e+02 0 0 1.800573e+00 -2.293497e-02 1.521832e+00 5.421478e-06 1.386502e+00 
278 2225  9.585630792337062800e+02 0 0 1.801032e+00 -2.289149e-02 1.521689e+00 5.942215e-06 1.386642e+00 
279 2233  9.585622368375393300e+02 0 0 1.801161e+00 -2.284972e-02 1.521538e+00 3.273380e-06 1.386807e+00 
280 2241  9.585628477159994000e+02 0 0 1.800775e+00 -2.294447e-02 1.521710e+00 4.001691e-06 1.386631e+00 
281 2249  9.585632707478668000e+02 0 0 1.801533e+00 -2.270206e-02 1.521449e+00 5.809557e-06 1.386884e+00 
282 2257  9.585626515535527700e+02 0 0 1.801479e+00 -2.266651e-02 1.521270e+00 3.547280e-06 1.387074e+00 
283 2265  9.585634277923894600e+02 0 0 1.801352e+00 -2.275084e-02 1.521359e+00 4.922152e-06 1.386977e+00 
284 2273  9.585620644692764900e+02 0 0 1.801162e+00 -2.285976e-02 1.521762e+00 3.518235e-06 1.386582e+00 
285 2281  9.585619061380718900e+02 0 0 1.800878e+00 -2.289238e-02 1.521707e+00 2.597092e-06 1.386641e+00 
286 2289  9.585632088055305100e+02 0 0 1.801290e+00 -2.278478e-02 1.521565e+00 5.086693e-06 1.386770e+00 
287 2297  9.585624587671304700e+02 0 0 1.801632e+00 -2.277867e-02 1.521499e+00 3.976865e-06 1.386842e+00 
288 2305  9.585617486294665900e+02 0 0 1.801324e+00 -2.280672e-02 1.521506e+00 2.050803e-06 1.386846e+00 
289 2313  9.585622441451038200e+02 0 0 1.801145e+00 -2.283120e-02 1.521525e+00 2.529497e-06 1.386824e+00 
290 2321  9.585623204676461500e+02 0 0 1.801378e+00 -2.279169e-02 1.521574e+00 3.393797e-06 1.386771e+00 
291 2329  9.585620665049070800e+02 0 0 1.801158e+00 -2.285782e-02 1.521665e+00 3.288525e-06 1.386680e+00 
292 2337  9.585615465162363800e+02 0 0 1.801170e+00 -2.285080e-02 1.521619e+00 1.810537e-06 1.386733e+00 
293 2345  9.585620881752624900e+02 0 0 1.801493e+00 -2.276857e-02 1.521513e+00 2.888544e-06 1.386834e+00 
294 2353  9.585614735182716700e+02 0 0 1.801369e+00 -2.278392e-02 1.521519e+00 1.330310e-06 1.386836e+00 
295 2361  9.585617841147975500e+02 0 0 1.801428e+00 -2.272873e-02 1.521479e+00 2.164899e-06 1.386871e+00 
296 2369  9.585616271835988300e+02 0 0 1.801498e+00 -2.272633e-02 1.521484e+00 1.586960e-06 1.386869e+00 
297 2377  9.585616948432466400e+02 0 0 1.801444e+00 -2.272949e-02 1.521505e+00 1.872042e-06 1.386847e+00 
298 2385  9.585615620973480900e+02 0 0 1.801389e+00 -2.275934e-02 1.521515e+00 1.563614e-06 1.386839e+00 
299 2393  9.585614597802010600e+02 0 0 1.801406e+00 -2.272267e-02 1.521448e+00 1.086039e-06 1.386908e+00 
300 2401  9.585614847763569100e+02 0 0 1.801473e+00 -2.271360e-02 1.521433e+00 1.107808e-06 1.386923e+00 
301 2409  9.585614663318990600e+02 0 0 1.801458e+00 -2.271760e-02 1.521428e+00 8.286765e-07 1.386929e+00 
302 2417  9.585614660035737400e+02 0 0 1.801479e+00 -2.272861e-02 1.521433e+00 1.058072e-06 1.386923e+00 
303 2425  9.585613926370535900e+02 0 0 1.801554e+00 -2.271699e-02 1.521393e+00 6.624938e-07 1.386965e+00 
304 2433  9.585615305651472200e+02 0 0 1.801571e+00 -2.269769e-02 1.521384e+00 9.822032e-07 1.386972e+00 
305 2441  9.585614929416328800e+02 0 0 1.801658e+00 -2.268138e-02 1.521342e+00 1.005704e-06 1.387014e+00 
306 2449  9.585614463909147400e+02 0 0 1.801670e+00 -2.266999e-02 1.521293e+00 7.811441e-07 1.387064e+00 
307 2457  9.585615989757844800e+02 0 0 1.801677e+00 -2.267361e-02 1.521315e+00 1.189386e-06 1.387040e+00 
308 2465  9.585615058796051900e+02 0 0 1.801673e+00 -2.266557e-02 1.521335e+00 9.723531e-07 1.387021e+00 
309 2473  9.585616391277046700e+02 0 0 1.801865e+00 -2.261112e-02 1.521200e+00 1.025065e-06 1.387156e+00 
310 2481  9.585615939129644400e+02 0 0 1.801808e+00 -2.261683e-02 1.521208e+00 9.715496e-07 1.387148e+00 
311 2489  9.585613670344944200e+02 0 0 1.801668e+00 -2.263159e-02 1.521244e+00 4.129506e-07 1.387115e+00 
312 2497  9.585615039732274500e+02 0 0 1.801701e+00 -2.262655e-02 1.521219e+00 5.385853e-07 1.387140e+00 
313 2505  9.585615104084286000e+02 0 0 1.801798e+00 -2.260516e-02 1.521174e+00 6.169733e-07 1.387184e+00 
314 2513  9.585615526307286700e+02 0 0 1.801831e+00 -2.262241e-02 1.521200e+00 8.507296e-07 1.387157e+00 
315 2521  9.585616103467073100e+02 0 0 1.801791e+00 -2.260808e-02 1.521179e+00 9.522151e-07 1.387177e+00 
316 2529  9.585614002094286000e+02 0 0 1.801679e+00 -2.263985e-02 1.521252e+00 5.282093e-07 1.387107e+00 
317 2537  9.585614824260127300e+02 0 0 1.801695e+00 -2.263190e-02 1.521243e+00 8.015378e-07 1.387115e+00 
318 2545  9.585615358020140800e+02 0 0 1.801757e+00 -2.260946e-02 1.521206e+00 7.885777e-07 1.387151e+00 
319 2553  9.585615376351731800e+02 0 0 1.801946e+00 -2.254994e-02 1.521073e+00 4.978566e-07 1.387286e+00 
320 2561  9.585614447554439700e+02 0 0 1.802062e+00 -2.250193e-02 1.520971e+00 3.323868e-08 1.387390e+00 
321 2569  9.585616788961773400e+02 0 0 1.801757e+00 -2.258944e-02 1.521155e+00 3.649880e-07 1.387204e+00 
322 2577  9.585614816584524100e+02 0 0 1.801909e+00 -2.253831e-02 1.521072e+00 4.044831e-07 1.387288e+00 
323 2585  9.585615680377603700e+02 0 0 1.801842e+00 -2.256265e-02 1.521124e+00 4.350155e-07 1.387235e+00 
324 2593  9.585614583506693400e+02 0 0 1.801787e+00 -2.257862e-02 1.521153e+00 5.216005e-07 1.387206e+00 
325 2601  9.585615091569009100e+02 0 0 1.801831e+00 -2.257195e-02 1.521135e+00 6.017404e-07 1.387223e+00 
326 2609  9.585615133462514500e+02 0 0 1.801860e+00 -2.257145e-02 1.521134e+00 5.638586e-07 1.387224e+00 
327 2617  9.585614836948245700e+02 0 0 1.801862e+00 -2.256167e-02 1.521101e+00 3.370367e-07 1.387258e+00 
328 2625  9.585615517783807000e+02 0 0 1.801917e+00 -2.254435e-02 1.521079e+00 5.634495e-07 1.387280e+00 
329 2633  9.585615293965718100e+02 0 0 1.801895e+00 -2.254649e-02 1.521092e+00 5.557746e-07 1.387267e+00 
330 2641  9.585615310431586500e+02 0 0 1.802024e+00 -2.250495e-02 1.521006e+00 2.972783e-07 1.387353e+00 
331 2649  9.585615234690631000e+02 0 0 1.801957e+00 -2.251757e-02 1.521027e+00 2.914020e-07 1.387333e+00 
332 2657  9.585615010227638800e+02 0 0 1.802020e+00 -2.250011e-02 1.521007e+00 1.780827e-07 1.387354e+00 
333 2665  9.585614654493737100e+02 0 0 1.802012e+00 -2.250559e-02 1.521013e+00 2.184659e-07 1.387347e+00 
334 2673  9.585614952751387800e+02 0 0 1.801990e+00 -2.251101e-02 1.521027e+00 2.348877e-07 1.387333e+00 
335 2681  9.585614725831042100e+02 0 0 1.802014e+00 -2.250725e-02 1.521021e+00 2.261966e-07 1.387339e+00 
336 2689  9.585618200545305900e+02 0 0 1.802052e+00 -2.248001e-02 1.520974e+00 2.278115e-07 1.387387e+00 
337 2697  9.585614959013130400e+02 0 0 1.802038e+00 -2.249302e-02 1.520984e+00 1.491687e-07 1.387377e+00 
338 2705  9.585614699925718000e+02 0 0 1.802093e+00 -2.245130e-02 1.520922e+00 2.010241e-08 1.387439e+00 
339 2713  9.585615348548122900e+02 0 0 1.802029e+00 -2.247830e-02 1.520987e+00 2.530086e-07 1.387373e+00 
340 2721  9.585615134604819300e+02 0 0 1.801989e+00 -2.248600e-02 1.521001e+00 7.282640e-08 1.387360e+00 
341 2729  9.585614907190794200e+02 0 0 1.801985e+00 -2.251844e-02 1.521033e+00 3.380870e-07 1.387326e+00 
342 2737  9.585614778819607400e+02 0 0 1.801931e+00 -2.254039e-02 1.521089e+00 3.436496e-07 1.387271e+00 
343 2745  9.585614902325660300e+02 0 0 1.801959e+00 -2.250536e-02 1.521037e+00 2.639932e-07 1.387323e+00 
344 2753  9.585614705245342300e+02 0 0 1.801959e+00 -2.251744e-02 1.521066e+00 3.487116e-07 1.387294e+00 
345 2761  9.585615059152797800e+02 0 0 1.801918e+00 -2.251126e-02 1.521070e+00 3.747570e-07 1.387289e+00 
346 2769  9.585615142558598300e+02 0 0 1.802079e+00 -2.248782e-02 1.520975e+00 2.637205e-07 1.387385e+00 
